"","id_policy","tarif"
"4442","A00004052-V01",248.457637101687
"4443","A00004053-V01",237.309552552768
"4444","A00004054-V01",205.738092931623
"4445","A00004055-V01",228.542121449175
"4446","A00004056-V01",251.737318839416
"4447","A00004057-V01",207.859757033294
"4448","A00004058-V01",211.988101646594
"4449","A00004059-V01",221.544099339586
"4450","A00004060-V01",229.107961667278
"4451","A00004061-V01",222.362258988691
"4452","A00004062-V01",231.773020871727
"4453","A00004062-V02",231.433392281873
"4454","A00004063-V01",228.877507097998
"4455","A00004064-V01",196.651767477352
"4456","A00004065-V01",244.077310330448
"4457","A00004066-V01",202.558343029562
"4458","A00004067-V01",205.929218525026
"4459","A00004068-V01",223.876612614666
"4460","A00004069-V01",207.859757033294
"4461","A00004070-V01",230.118090641409
"4462","A00004071-V01",234.029764433711
"4463","A00004072-V01",207.971590846936
"4464","A00004073-V01",242.631682388215
"4465","A00004074-V01",238.899584369113
"4466","A00004075-V01",230.231890411705
"4467","A00004076-V01",201.669190635347
"4468","A00004077-V01",229.557644188505
"4469","A00004078-V01",234.298106097941
"4470","A00004079-V01",249.526137069263
"4471","A00004080-V01",223.080505624135
"4472","A00004081-V01",239.084831173266
"4473","A00004082-V01",232.461354178395
"4474","A00004083-V01",259.149758950084
"4475","A00004083-V02",232.805498975873
"4476","A00004084-V01",227.132685785029
"4477","A00004085-V01",244.435493874773
"4478","A00004086-V01",251.408345756881
"4479","A00004087-V01",240.899217994788
"4480","A00004088-V01",230.231890411705
"4481","A00004089-V01",233.640116031644
"4482","A00004090-V01",200.04765386205
"4483","A00004091-V01",238.378951093514
"4484","A00004092-V01",225.804293692266
"4485","A00004093-V01",233.297751493949
"4486","A00004094-V01",224.863676754152
"4487","A00004095-V01",229.107961667278
"4488","A00004096-V01",231.10478291534
"4489","A00004097-V01",237.332560152882
"4490","A00004098-V01",249.399258817967
"4491","A00004098-V02",249.399258817967
"4492","A00004099-V01",247.089091748742
"4493","A00004100-V01",196.258012034208
"4494","A00004101-V01",235.796034369573
"4495","A00004102-V01",244.177889966174
"4496","A00004103-V01",226.518464083354
"4497","A00004104-V01",218.135676169026
"4498","A00004105-V01",242.651623508003
"4499","A00004106-V01",217.191600234315
"4500","A00004106-V02",217.191600234315
"4501","A00004107-V01",233.189713228525
"4502","A00004108-V01",228.877507097998
"4503","A00004109-V01",218.947880910691
"4504","A00004110-V01",243.51261314789
"4505","A00004111-V01",238.035341693451
"4506","A00004112-V01",238.734488222385
"4507","A00004113-V01",227.872823803425
"4508","A00004114-V01",224.534172771514
"4509","A00004115-V01",227.53891036724
"4510","A00004116-V01",238.035341693451
"4511","A00004117-V01",232.113147866663
"4512","A00004118-V01",241.566623610179
"4513","A00004119-V01",202.261524167093
"4514","A00004120-V01",252.106743449097
"4515","A00004121-V01",224.205151627528
"4516","A00004122-V01",223.548555026438
"4517","A00004123-V01",236.984784892294
"4518","A00004124-V01",257.19327998993
"4519","A00004125-V01",219.182143741494
"4520","A00004126-V01",207.058676398858
"4521","A00004127-V01",240.750732754448
"4522","A00004128-V01",233.914916215214
"4523","A00004129-V01",233.982982989427
"4524","A00004130-V01",251.77728759844
"4525","A00004130-V02",239.952884264598
"4526","A00004131-V01",233.874627398947
"4527","A00004132-V01",229.557644188505
"4528","A00004132-V02",230.231890411705
"4529","A00004133-V01",197.518798228695
"4530","A00004134-V01",228.207227257703
"4531","A00004135-V01",238.035341693451
"4532","A00004136-V01",218.306680503929
"4533","A00004137-V01",229.444177686833
"4534","A00004138-V01",260.76683246608
"4535","A00004139-V01",256.816401824066
"4536","A00004140-V01",227.872823803425
"4537","A00004141-V01",207.058676398858
"4538","A00004142-V01",229.557644188505
"4539","A00004143-V01",234.641938656392
"4540","A00004144-V01",264.530064914307
"4541","A00004145-V01",206.040013660056
"4542","A00004146-V01",227.132685785029
"4543","A00004147-V01",227.53891036724
"4544","A00004148-V01",219.748503130086
"4545","A00004149-V01",243.484679170931
"4546","A00004150-V01",249.553078116718
"4547","A00004151-V01",244.755342834675
"4548","A00004152-V01",266.183864529631
"4549","A00004153-V01",224.064059755798
"4550","A00004153-V02",228.437006928632
"4551","A00004154-V01",223.735727491907
"4552","A00004155-V01",229.400553843863
"4553","A00004156-V01",197.229364063063
"4554","A00004157-V01",237.686536611951
"4555","A00004158-V01",196.834452099423
"4556","A00004159-V01",224.064059755798
"4557","A00004160-V01",248.582216196501
"4558","A00004161-V01",249.399258817967
"4559","A00004162-V01",226.452325909808
"4560","A00004163-V01",222.753614611264
"4561","A00004164-V01",224.392873847409
"4562","A00004165-V01",239.601269312144
"4563","A00004166-V01",235.944513799393
"4564","A00004167-V01",229.221261900815
"4565","A00004167-V02",246.082782366942
"4566","A00004168-V01",217.178145337027
"4567","A00004169-V01",224.392873847409
"4568","A00004170-V01",227.53891036724
"4569","A00004171-V01",230.569755797114
"4570","A00004172-V01",229.444177686833
"4571","A00004173-V01",228.877507097998
"4572","A00004174-V01",228.468892722777
"4573","A00004175-V01",228.772238321857
"4574","A00004176-V01",245.474227043901
"4575","A00004177-V01",234.41697443164
"4576","A00004178-V01",229.780887103523
"4577","A00004178-V02",229.713796377607
"4578","A00004179-V01",222.42720260813
"4579","A00004180-V01",228.393574577377
"4580","A00004181-V01",218.675751398034
"4581","A00004182-V01",239.601269312144
"4582","A00004183-V01",212.65323548798
"4583","A00004184-V01",202.855597473823
"4584","A00004185-V01",228.765187308215
"4585","A00004186-V01",238.899584369113
"4586","A00004187-V01",223.40787634969
"4587","A00004188-V01",231.773020871727
"4588","A00004189-V01",235.230731802978
"4589","A00004190-V01",191.656059348811
"4590","A00004191-V01",221.856668643326
"4591","A00004192-V01",236.799565363203
"4592","A00004192-V02",230.569755797114
"4593","A00004193-V01",250.672083168304
"4594","A00004194-V01",265.015420826409
"4595","A00004195-V01",243.194336723334
"4596","A00004196-V01",191.094784479643
"4597","A00004197-V01",229.780887103523
"4598","A00004198-V01",191.375216147438
"4599","A00004199-V01",239.079106856277
"4600","A00004200-V01",230.793982982321
"4601","A00004201-V01",244.635153136985
"4602","A00004202-V01",221.090796332141
"4603","A00004203-V01",229.107961667278
"4604","A00004204-V01",226.850880014235
"4605","A00004205-V01",223.498274678359
"4606","A00004206-V01",223.735727491907
"4607","A00004207-V01",228.542121449175
"4608","A00004208-V01",230.455789025612
"4609","A00004209-V01",218.102674560911
"4610","A00004210-V01",245.643984037571
"4611","A00004211-V01",230.231890411705
"4612","A00004212-V01",252.476710189531
"4613","A00004213-V01",247.421865874779
"4614","A00004214-V01",224.064059755798
"4615","A00004215-V01",224.372190038281
"4616","A00004216-V01",212.540017365158
"4617","A00004217-V01",206.770018900556
"4618","A00004218-V01",217.986784815569
"4619","A00004219-V01",229.557644188505
"4620","A00004220-V01",240.899217994788
"4621","A00004221-V01",212.228571856472
"4622","A00004222-V01",224.064059755798
"4623","A00004223-V01",251.408345756881
"4624","A00004224-V01",229.444177686833
"4625","A00004225-V01",232.955888640119
"4626","A00004225-V02",252.651309730222
"4627","A00004226-V01",230.231890411705
"4628","A00004227-V01",244.635153136985
"4629","A00004227-V02",247.50116939792
"4630","A00004228-V01",248.236648944974
"4631","A00004228-V02",241.705948401334
"4632","A00004229-V01",235.57593299
"4633","A00004230-V01",235.944513799393
"4634","A00004231-V01",249.399258817967
"4635","A00004232-V01",196.546020740373
"4636","A00004233-V01",227.53891036724
"4637","A00004234-V01",238.035341693451
"4638","A00004235-V01",229.894520117329
"4639","A00004235-V02",228.8853725309
"4640","A00004236-V01",230.231890411705
"4641","A00004237-V01",242.167053783993
"4642","A00004238-V01",247.128375903742
"4643","A00004239-V01",231.433392281873
"4644","A00004239-V02",248.093559709893
"4645","A00004240-V01",238.734488222385
"4646","A00004241-V01",223.735727491907
"4647","A00004241-V02",224.392873847409
"4648","A00004242-V01",250.498851410147
"4649","A00004243-V01",239.952884264598
"4650","A00004244-V01",187.697418736205
"4651","A00004245-V01",192.48637836542
"4652","A00004246-V01",191.375216147438
"4653","A00004247-V01",222.941184055702
"4654","A00004248-V01",223.701245231717
"4655","A00004249-V01",224.064059755798
"4656","A00004250-V01",223.080505624135
"4657","A00004251-V01",238.035341693451
"4658","A00004252-V01",233.611951747834
"4659","A00004253-V01",219.590964621989
"4660","A00004254-V01",231.773020871727
"4661","A00004255-V01",230.007162261467
"4662","A00004255-V02",219.2051654563
"4663","A00004256-V01",207.251028781599
"4664","A00004257-V01",238.899584369113
"4665","A00004258-V01",223.701245231717
"4666","A00004259-V01",236.961811006366
"4667","A00004260-V01",237.686536611951
"4668","A00004260-V02",237.686536611951
"4669","A00004261-V01",247.491036887939
"4670","A00004262-V01",222.753614611264
"4671","A00004263-V01",262.757626682713
"4672","A00004263-V02",249.187395520463
"4673","A00004263-V03",249.187395520463
"4674","A00004264-V01",238.899584369113
"4675","A00004264-V02",232.614526735014
"4676","A00004265-V01",237.686536611951
"4677","A00004265-V02",196.258012034208
"4678","A00004266-V01",248.217956252734
"4679","A00004267-V01",229.780887103523
"4680","A00004268-V01",230.455789025612
"4681","A00004269-V01",191.381456780228
"4682","A00004270-V01",234.029764433711
"4683","A00004271-V01",236.26785585607
"4684","A00004272-V01",251.408345756881
"4685","A00004272-V02",233.297751493949
"4686","A00004272-V03",246.365478323132
"4687","A00004273-V01",258.390825225036
"4688","A00004274-V01",191.937314687687
"4689","A00004275-V01",211.917582724453
"4690","A00004276-V01",219.269187007931
"4691","A00004277-V01",236.961811006366
"4692","A00004278-V01",247.13849356605
"4693","A00004279-V01",240.989818119177
"4694","A00004280-V01",261.14950789039
"4695","A00004281-V01",225.143013919373
"4696","A00004282-V01",242.06065197114
"4697","A00004283-V01",238.384658646538
"4698","A00004284-V01",229.894520117329
"4699","A00004285-V01",227.197848142467
"4700","A00004286-V01",197.1233067316
"4701","A00004287-V01",207.555169743958
"4702","A00004288-V01",204.961316540672
"4703","A00004289-V01",245.114521391954
"4704","A00004290-V01",228.468892722777
"4705","A00004291-V01",241.586477196202
"4706","A00004292-V01",235.944513799393
"4707","A00004293-V01",246.805565470906
"4708","A00004293-V02",246.805565470906
"4709","A00004294-V01",202.855597473823
"4710","A00004295-V01",223.40787634969
"4711","A00004296-V01",234.029764433711
"4712","A00004297-V01",240.305015212127
"4713","A00004298-V01",200.04765386205
"4714","A00004299-V01",223.735727491907
"4715","A00004300-V01",230.569755797114
"4716","A00004301-V01",241.462146544784
"4717","A00004302-V01",206.837153232919
"4718","A00004302-V02",201.100490717329
"4719","A00004303-V01",245.643984037571
"4720","A00004304-V01",236.106085357822
"4721","A00004305-V01",247.13849356605
"4722","A00004306-V01",234.073471524509
"4723","A00004307-V01",206.231419730339
"4724","A00004308-V01",238.378951093514
"4725","A00004309-V01",224.392873847409
"4726","A00004309-V02",224.392873847409
"4727","A00004310-V01",232.113147866663
"4728","A00004311-V01",212.228571856472
"4729","A00004312-V01",205.821087329432
"4730","A00004313-V01",191.094784479643
"4731","A00004314-V01",239.250169598651
"4732","A00004315-V01",237.807456185909
"4733","A00004316-V01",213.164280192448
"4734","A00004317-V01",234.37320320067
"4735","A00004318-V01",229.780887103523
"4736","A00004319-V01",191.375216147438
"4737","A00004320-V01",232.614526735014
"4738","A00004321-V01",245.474227043901
"4739","A00004322-V01",191.656059348811
"4740","A00004323-V01",196.651767477352
"4741","A00004324-V01",195.398988128888
"4742","A00004325-V01",212.851919920245
"4743","A00004326-V01",240.559579668863
"4744","A00004327-V01",242.415876068567
"4745","A00004328-V01",237.05769371213
"4746","A00004329-V01",257.665174475861
"4747","A00004330-V01",232.113147866663
"4748","A00004331-V01",234.029764433711
"4749","A00004332-V01",236.799565363203
"4750","A00004333-V01",195.97290510834
"4751","A00004334-V01",246.365478323132
"4752","A00004335-V01",226.467515745892
"4753","A00004336-V01",237.686536611951
"4754","A00004337-V01",249.697009136538
"4755","A00004338-V01",235.061593463759
"4756","A00004339-V01",236.290762461763
"4757","A00004340-V01",242.167053783993
"4758","A00004340-V02",238.384658646538
"4759","A00004341-V01",196.258012034208
"4760","A00004342-V01",191.094784479643
"4761","A00004342-V02",196.258012034208
"4762","A00004343-V01",249.331115630966
"4763","A00004344-V01",251.368435566076
"4764","A00004345-V01",213.996186089164
"4765","A00004346-V01",220.235937169379
"4766","A00004346-V02",225.524136070687
"4767","A00004347-V01",238.029642503989
"4768","A00004348-V01",196.306270166228
"4769","A00004349-V01",234.641938656392
"4770","A00004350-V01",245.92265089238
"4771","A00004351-V01",240.193731940644
"4772","A00004351-V02",223.998638211777
"4773","A00004352-V01",240.636683695727
"4774","A00004353-V01",233.611951747834
"4775","A00004354-V01",255.273958689177
"4776","A00004355-V01",235.414636245181
"4777","A00004356-V01",246.697277902605
"4778","A00004357-V01",239.781319084554
"4779","A00004357-V02",244.898641108205
"4780","A00004358-V01",241.343470767526
"4781","A00004358-V02",241.343470767526
"4782","A00004359-V01",227.132685785029
"4783","A00004360-V01",228.810680138234
"4784","A00004361-V01",228.877507097998
"4785","A00004362-V01",233.982982989427
"4786","A00004363-V01",238.035341693451
"4787","A00004363-V02",244.755342834675
"4788","A00004364-V01",236.26785585607
"4789","A00004365-V01",244.994155315838
"4790","A00004366-V01",260.206531940382
"4791","A00004367-V01",228.542121449175
"4792","A00004368-V01",228.468892722777
"4793","A00004369-V01",228.8853725309
"4794","A00004370-V01",258.043298215908
"4795","A00004371-V01",218.675751398034
"4796","A00004372-V01",227.863943342443
"4797","A00004373-V01",276.662890410551
"4798","A00004374-V01",214.218165336495
"4799","A00004375-V01",217.667357886347
"4800","A00004376-V01",228.468892722777
"4801","A00004377-V01",224.064059755798
"4802","A00004378-V01",232.453773998092
"4803","A00004379-V01",196.651767477352
"4804","A00004380-V01",218.947880910691
"4805","A00004381-V01",191.094784479643
"4806","A00004382-V01",236.452571126515
"4807","A00004383-V01",235.253537857575
"4808","A00004384-V01",240.305015212127
"4809","A00004385-V01",227.872823803425
"4810","A00004386-V01",191.038989204539
"4811","A00004387-V01",230.873020971676
"4812","A00004388-V01",227.53891036724
"4813","A00004389-V01",224.205151627528
"4814","A00004390-V01",191.319338992747
"4815","A00004391-V01",237.332560152882
"4816","A00004392-V01",232.955888640119
"4817","A00004393-V01",218.947880910691
"4818","A00004394-V01",220.895295770347
"4819","A00004395-V01",233.269628480671
"4820","A00004396-V01",236.106085357822
"4821","A00004397-V01",232.113147866663
"4822","A00004398-V01",223.373444618079
"4823","A00004399-V01",202.855597473823
"4824","A00004399-V02",211.737559904466
"4825","A00004400-V01",196.200709215596
"4826","A00004401-V01",239.855088263454
"4827","A00004402-V01",201.669190635347
"4828","A00004403-V01",216.859903347643
"4829","A00004404-V01",228.765187308215
"4830","A00004405-V01",227.39958825338
"4831","A00004406-V01",245.153438638249
"4832","A00004407-V01",248.217956252734
"4833","A00004408-V01",229.557644188505
"4834","A00004409-V01",232.15170066629
"4835","A00004410-V01",251.000092835832
"4836","A00004411-V01",227.466003086488
"4837","A00004412-V01",232.614526735014
"4838","A00004413-V01",228.772238321857
"4839","A00004414-V01",235.105493257589
"4840","A00004415-V01",191.375216147438
"4841","A00004416-V01",196.546020740373
"4842","A00004417-V01",191.375216147438
"4843","A00004418-V01",244.276677021965
"4844","A00004419-V01",233.319831116088
"4845","A00004419-V02",222.42720260813
"4846","A00004420-V01",236.070199283348
"4847","A00004421-V01",230.793982982321
"4848","A00004422-V01",236.452571126515
"4849","A00004423-V01",225.10426917844
"4850","A00004424-V01",226.518464083354
"4851","A00004425-V01",228.37030858477
"4852","A00004426-V01",219.318035822962
"4853","A00004427-V01",231.773020871727
"4854","A00004428-V01",217.986784815569
"4855","A00004429-V01",201.373674692314
"4856","A00004430-V01",213.548136729228
"4857","A00004431-V01",244.91565508203
"4858","A00004432-V01",191.375216147438
"4859","A00004432-V02",191.375216147438
"4860","A00004433-V01",251.737318839416
"4861","A00004434-V01",196.546020740373
"4862","A00004435-V01",247.784957555618
"4863","A00004436-V01",232.833566033644
"4864","A00004437-V01",232.955888640119
"4865","A00004438-V01",191.375216147438
"4866","A00004439-V01",196.546020740373
"4867","A00004440-V01",232.113147866663
"4868","A00004441-V01",191.375216147438
"4869","A00004442-V01",228.468892722777
"4870","A00004443-V01",238.384658646538
"4871","A00004444-V01",259.232821491195
"4872","A00004445-V01",222.348466723977
"4873","A00004446-V01",191.375216147438
"4874","A00004447-V01",223.876612614666
"4875","A00004448-V01",233.982982989427
"4876","A00004449-V01",234.365324151053
"4877","A00004450-V01",196.258012034208
"4878","A00004451-V01",223.387283334444
"4879","A00004452-V01",244.794203053584
"4880","A00004453-V01",196.258012034208
"4881","A00004454-V01",228.207227257703
"4882","A00004455-V01",214.939687774348
"4883","A00004456-V01",232.794899998496
"4884","A00004457-V01",255.648573319163
"4885","A00004457-V02",230.793982982321
"4886","A00004458-V01",231.551130659458
"4887","A00004459-V01",230.569755797114
"4888","A00004460-V01",201.100490717329
"4889","A00004460-V02",230.793982982321
"4890","A00004461-V01",191.656059348811
"4891","A00004462-V01",240.636683695727
"4892","A00004463-V01",233.640116031644
"4893","A00004464-V01",251.408345756881
"4894","A00004465-V01",238.472324459464
"4895","A00004466-V01",222.974656630255
"4896","A00004467-V01",182.929185363501
"4897","A00004468-V01",228.772238321857
"4898","A00004468-V02",224.064059755798
"4899","A00004469-V01",243.484679170931
"4900","A00004469-V02",230.569755797114
"4901","A00004470-V01",228.468892722777
"4902","A00004471-V01",211.296970916393
"4903","A00004472-V01",249.399258817967
"4904","A00004473-V01",206.837153232919
"4905","A00004474-V01",217.986784815569
"4906","A00004475-V01",219.849004852009
"4907","A00004476-V01",187.871784990042
"4908","A00004477-V01",237.611448441928
"4909","A00004478-V01",222.719283714794
"4910","A00004479-V01",231.433392281873
"4911","A00004480-V01",228.772238321857
"4912","A00004481-V01",240.899217994788
"4913","A00004482-V01",206.534064416034
"4914","A00004483-V01",266.183864529631
"4915","A00004484-V01",244.077310330448
"4916","A00004485-V01",235.450510657
"4917","A00004485-V02",243.364328768948
"4918","A00004486-V01",223.40787634969
"4919","A00004487-V01",242.631682388215
"4920","A00004487-V02",232.385902850774
"4921","A00004488-V01",233.297751493949
"4922","A00004489-V01",239.952884264598
"4923","A00004490-V01",203.093972058694
"4924","A00004491-V01",221.334552216043
"4925","A00004492-V01",227.132685785029
"4926","A00004493-V01",191.038989204539
"4927","A00004493-V02",196.546020740373
"4928","A00004494-V01",240.912600942125
"4929","A00004495-V01",223.548555026438
"4930","A00004496-V01",224.722170473823
"4931","A00004497-V01",227.872823803425
"4932","A00004498-V01",227.872823803425
"4933","A00004499-V01",232.794899998496
"4934","A00004500-V01",244.794203053584
"4935","A00004501-V01",211.296970916393
"4936","A00004502-V01",227.466003086488
"4937","A00004503-V01",232.453773998092
"4938","A00004504-V01",247.50116939792
"4939","A00004505-V01",224.722170473823
"4940","A00004506-V01",229.221261900815
"4941","A00004507-V01",191.656059348811
"4942","A00004508-V01",222.647920723204
"4943","A00004509-V01",232.614526735014
"4944","A00004510-V01",245.914383578789
"4945","A00004511-V01",219.590964621989
"4946","A00004512-V01",219.590964621989
"4947","A00004512-V02",213.904260753724
"4948","A00004513-V01",228.542121449175
"4949","A00004514-V01",240.636683695727
"4950","A00004515-V01",238.384658646538
"4951","A00004516-V01",191.922671863258
"4952","A00004517-V01",234.648613964353
"4953","A00004518-V01",232.586486081463
"4954","A00004519-V01",228.8853725309
"4955","A00004520-V01",191.656059348811
"4956","A00004521-V01",223.735727491907
"4957","A00004522-V01",200.511557333221
"4958","A00004523-V01",229.557644188505
"4959","A00004524-V01",227.197848142467
"4960","A00004524-V02",223.548555026438
"4961","A00004525-V01",233.564122509462
"4962","A00004526-V01",241.343470767526
"4963","A00004527-V01",239.503616616367
"4964","A00004528-V01",251.408345756881
"4965","A00004529-V01",231.433392281873
"4966","A00004530-V01",249.331115630966
"4967","A00004530-V02",242.771621457491
"4968","A00004531-V01",228.542121449175
"4969","A00004532-V01",232.113147866663
"4970","A00004533-V01",238.384658646538
"4971","A00004534-V01",243.194336723334
"4972","A00004535-V01",233.68682892474
"4973","A00004536-V01",224.392873847409
"4974","A00004536-V02",236.961811006366
"4975","A00004537-V01",244.755342834675
"4976","A00004538-V01",223.40787634969
"4977","A00004539-V01",217.986784815569
"4978","A00004540-V01",224.534172771514
"4979","A00004541-V01",233.95477737452
"4980","A00004542-V01",229.557644188505
"4981","A00004542-V02",228.8853725309
"4982","A00004543-V01",228.542121449175
"4983","A00004544-V01",251.408345756881
"4984","A00004545-V01",225.855092824837
"4985","A00004546-V01",126.673061922782
"4986","A00004547-V01",223.876612614666
"4987","A00004548-V01",191.656059348811
"4988","A00004549-V01",247.13849356605
"4989","A00004550-V01",196.834452099423
"4990","A00004551-V01",182.661130086686
"4991","A00004552-V01",230.211204148105
"4992","A00004553-V01",230.569755797114
"4993","A00004554-V01",228.877507097998
"4994","A00004555-V01",206.342377457272
"4995","A00004556-V01",217.783077812653
"4996","A00004557-V01",222.753614611264
"4997","A00004558-V01",258.885239081438
"4998","A00004559-V01",223.080505624135
"4999","A00004560-V01",238.035341693451
"5000","A00004561-V01",243.596036605317
"5001","A00004562-V01",236.106085357822
"5002","A00004563-V01",191.094784479643
"5003","A00004563-V02",197.1233067316
"5004","A00004564-V01",225.804293692266
"5005","A00004565-V01",196.258012034208
"5006","A00004566-V01",224.064059755798
"5007","A00004567-V01",210.941836132802
"5008","A00004567-V02",235.450510657
"5009","A00004568-V01",230.231890411705
"5010","A00004569-V01",235.636312240805
"5011","A00004570-V01",233.982982989427
"5012","A00004571-V01",244.396690599685
"5013","A00004571-V02",237.617137618489
"5014","A00004572-V01",230.569755797114
"5015","A00004573-V01",232.614526735014
"5016","A00004574-V01",228.72874223361
"5017","A00004575-V01",228.207227257703
"5018","A00004576-V01",244.077310330448
"5019","A00004576-V02",252.281087140356
"5020","A00004577-V01",227.53891036724
"5021","A00004578-V01",206.578112949359
"5022","A00004579-V01",236.799565363203
"5023","A00004580-V01",191.937314687687
"5024","A00004581-V01",200.805808118706
"5025","A00004582-V01",238.728772293524
"5026","A00004583-V01",239.693930614205
"5027","A00004584-V01",240.284066737795
"5028","A00004585-V01",229.064401748505
"5029","A00004586-V01",233.531919220026
"5030","A00004587-V01",202.391306528392
"5031","A00004587-V02",191.656059348811
"5032","A00004588-V01",228.8853725309
"5033","A00004589-V01",243.484679170931
"5034","A00004590-V01",245.834460564026
"5035","A00004591-V01",232.955888640119
"5036","A00004592-V01",231.433392281873
"5037","A00004593-V01",218.102674560911
"5038","A00004594-V01",223.40787634969
"5039","A00004595-V01",191.937314687687
"5040","A00004596-V01",211.607049300351
"5041","A00004597-V01",249.331115630966
"5042","A00004597-V02",202.094732432856
"5043","A00004598-V01",235.944513799393
"5044","A00004599-V01",196.258012034208
"5045","A00004600-V01",233.297751493949
"5046","A00004601-V01",227.872823803425
"5047","A00004602-V01",228.134105837017
"5048","A00004603-V01",232.614526735014
"5049","A00004603-V02",232.614526735014
"5050","A00004604-V01",230.569755797114
"5051","A00004604-V02",234.37320320067
"5052","A00004605-V01",229.107961667278
"5053","A00004606-V01",232.794899998496
"5054","A00004607-V01",235.230731802978
"5055","A00004608-V01",253.022075621878
"5056","A00004609-V01",224.064059755798
"5057","A00004610-V01",230.231890411705
"5058","A00004611-V01",264.056701551147
"5059","A00004612-V01",232.113147866663
"5060","A00004613-V01",239.250169598651
"5061","A00004614-V01",234.90880909225
"5062","A00004615-V01",232.614526735014
"5063","A00004616-V01",231.773020871727
"5064","A00004616-V02",238.384658646538
"5065","A00004617-V01",236.799565363203
"5066","A00004618-V01",234.90880909225
"5067","A00004619-V01",228.772238321857
"5068","A00004620-V01",197.808657139073
"5069","A00004621-V01",232.794899998496
"5070","A00004622-V01",225.193664284007
"5071","A00004623-V01",202.094732432856
"5072","A00004624-V01",234.717145964147
"5073","A00004625-V01",232.113147866663
"5074","A00004626-V01",248.236648944974
"5075","A00004627-V01",191.094784479643
"5076","A00004628-V01",230.793982982321
"5077","A00004629-V01",226.467515745892
"5078","A00004630-V01",213.164280192448
"5079","A00004631-V01",207.058676398858
"5080","A00004632-V01",196.546020740373
"5081","A00004633-V01",230.231890411705
"5082","A00004634-V01",218.627045639332
"5083","A00004635-V01",232.453773998092
"5084","A00004636-V01",225.524136070687
"5085","A00004637-V01",229.662632109665
"5086","A00004638-V01",229.737199242547
"5087","A00004639-V01",237.686536611951
"5088","A00004640-V01",200.805808118706
"5089","A00004641-V01",233.611951747834
"5090","A00004642-V01",191.937314687687
"5091","A00004643-V01",202.261524167093
"5092","A00004644-V01",234.709255352023
"5093","A00004645-V01",196.834452099423
"5094","A00004646-V01",233.297751493949
"5095","A00004647-V01",230.231890411705
"5096","A00004648-V01",191.937314687687
"5097","A00004649-V01",238.035341693451
"5098","A00004650-V01",232.955888640119
"5099","A00004651-V01",241.104034544935
"5100","A00004651-V02",229.780887103523
"5101","A00004652-V01",196.77698097359
"5102","A00004653-V01",222.688575687039
"5103","A00004653-V02",232.506804865344
"5104","A00004654-V01",236.452571126515
"5105","A00004655-V01",227.799809531211
"5106","A00004656-V01",224.372190038281
"5107","A00004657-V01",224.863676754152
"5108","A00004658-V01",223.670401813344
"5109","A00004659-V01",235.944513799393
"5110","A00004660-V01",231.433392281873
"5111","A00004661-V01",245.614372740503
"5112","A00004662-V01",235.414636245181
"5113","A00004663-V01",227.132685785029
"5114","A00004664-V01",246.7763491812
"5115","A00004664-V02",237.501623146965
"5116","A00004665-V01",218.306680503929
"5117","A00004666-V01",249.187395520463
"5118","A00004667-V01",233.982982989427
"5119","A00004668-V01",224.722170473823
"5120","A00004669-V01",247.854230077266
"5121","A00004669-V02",220.559133489661
"5122","A00004670-V01",226.186535258148
"5123","A00004671-V01",276.257482451585
"5124","A00004671-V02",237.686536611951
"5125","A00004672-V01",226.799856910069
"5126","A00004673-V01",251.77728759844
"5127","A00004674-V01",230.569755797114
"5128","A00004675-V01",224.863676754152
"5129","A00004676-V01",222.753614611264
"5130","A00004677-V01",239.952884264598
"5131","A00004678-V01",226.186535258148
"5132","A00004679-V01",233.95477737452
"5133","A00004680-V01",234.298106097941
"5134","A00004681-V01",187.047100877154
"5135","A00004682-V01",228.437006928632
"5136","A00004683-V01",229.107961667278
"5137","A00004684-V01",191.101015967721
"5138","A00004685-V01",233.68682892474
"5139","A00004686-V01",244.266572031444
"5140","A00004687-V01",240.989818119177
"5141","A00004688-V01",218.422740317516
"5142","A00004689-V01",240.207075695314
"5143","A00004689-V02",226.799856910069
"5144","A00004690-V01",211.742828275808
"5145","A00004691-V01",229.221261900815
"5146","A00004692-V01",239.855088263454
"5147","A00004693-V01",231.773020871727
"5148","A00004694-V01",245.513201401269
"5149","A00004695-V01",230.455789025612
"5150","A00004696-V01",218.422740317516
"5151","A00004697-V01",223.743023381862
"5152","A00004698-V01",239.952884264598
"5153","A00004699-V01",234.641938656392
"5154","A00004700-V01",230.231890411705
"5155","A00004701-V01",223.40787634969
"5156","A00004702-V01",224.534172771514
"5157","A00004703-V01",212.65323548798
"5158","A00004704-V01",238.734488222385
"5159","A00004705-V01",229.894520117329
"5160","A00004706-V01",264.918262883644
"5161","A00004707-V01",228.877507097998
"5162","A00004707-V02",228.877507097998
"5163","A00004708-V01",223.876612614666
"5164","A00004709-V01",244.266572031444
"5165","A00004710-V01",228.393574577377
"5166","A00004711-V01",235.796034369573
"5167","A00004712-V01",228.468892722777
"5168","A00004713-V01",230.502434739711
"5169","A00004714-V01",239.601269312144
"5170","A00004715-V01",238.315055817523
"5171","A00004716-V01",226.799856910069
"5172","A00004717-V01",233.68682892474
"5173","A00004718-V01",223.290567300746
"5174","A00004719-V01",232.453773998092
"5175","A00004720-V01",239.429955535132
"5176","A00004721-V01",248.714633668907
"5177","A00004722-V01",182.929185363501
